trade_id,trader_id,counterparty_id,price,volume,timestamp,is_fraud,fraud_type
937213,T029,T042,447.13,767,2026-08-23T12:18:55.494205+00:00,False,
887390,T030,T036,320.08,864,2026-08-23T12:18:55.494274+00:00,False,
226936,T042,T049,427.35,498,2026-08-23T12:18:55.494338+00:00,False,
203580,T026,T009,226.6,47,2026-08-23T12:18:55.494403+00:00,False,
951978,T022,T015,340.0,8235,2026-08-23T12:18:55.494476+00:00,True,spoofing
393712,T022,T031,166.06,8478,2026-08-23T12:18:55.494483+00:00,True,spoofing
733195,T022,T021,226.39,9444,2026-08-23T12:18:55.494486+00:00,True,spoofing
279132,T022,T016,491.78,8451,2026-08-23T12:18:55.494489+00:00,True,spoofing
974055,T017,T032,483.37,432,2026-08-23T12:18:55.494716+00:00,False,
434454,T029,T024,436.83,142,2026-08-23T12:18:55.494780+00:00,False,
374221,T037,T041,371.52,272,2026-08-23T12:18:55.494843+00:00,False,
773576,T029,T035,141.67,30,2026-08-23T12:18:55.494907+00:00,False,
669343,T036,T028,363.04,985,2026-08-23T12:18:55.494971+00:00,False,
691143,T019,T028,256.96,577,2026-08-23T12:18:55.495044+00:00,False,
214915,T038,T015,248.11,97,2026-08-23T12:18:55.495115+00:00,False,
512148,T006,T029,123.25,494,2026-08-23T12:18:55.495179+00:00,False,
918887,T032,T031,248.78,600,2026-08-23T12:18:55.495243+00:00,False,
381628,T046,T041,290.25,298,2026-08-23T12:18:55.495307+00:00,False,
317217,T037,T003,354.38,825,2026-08-23T12:18:55.495371+00:00,False,
105356,T028,T014,426.85,135,2026-08-23T12:18:55.495434+00:00,False,
722819,T029,T020,140.43,517,2026-08-23T12:18:55.495498+00:00,False,
755817,T046,T020,292.68,9158,2026-08-23T12:18:55.495562+00:00,True,spoofing
800492,T046,T012,406.57,8187,2026-08-23T12:18:55.495568+00:00,True,spoofing
101264,T046,T048,459.07,7922,2026-08-23T12:18:55.495571+00:00,True,spoofing
902783,T046,T047,441.68,7869,2026-08-23T12:18:55.495574+00:00,True,spoofing
781936,T039,T008,109.08,918,2026-08-23T12:18:55.495802+00:00,False,
277519,T010,T036,404.03,50,2026-08-23T12:18:55.495870+00:00,False,
145697,T040,T023,347.22,676,2026-08-23T12:18:55.495934+00:00,False,
105370,T003,T031,399.16,9493,2026-08-23T12:18:55.495999+00:00,True,spoofing
240331,T003,T025,162.98,6094,2026-08-23T12:18:55.496005+00:00,True,spoofing
506517,T003,T048,336.91,7301,2026-08-23T12:18:55.496008+00:00,True,spoofing
101814,T003,T002,213.42,7819,2026-08-23T12:18:55.496012+00:00,True,spoofing
795757,T028,T022,295.88,382,2026-08-23T12:18:55.496234+00:00,False,
353732,T039,T045,468.09,238,2026-08-23T12:18:55.496321+00:00,False,
182306,T033,T050,250.17,446,2026-08-23T12:18:55.496382+00:00,False,
293390,T016,T010,173.16,653,2026-08-23T12:18:55.496451+00:00,False,
264547,T018,T032,121.32,818,2026-08-23T12:18:55.496516+00:00,False,
923425,T009,T021,396.18,480,2026-08-23T12:18:55.496582+00:00,False,
951844,T027,T023,324.18,9555,2026-08-23T12:18:55.496648+00:00,True,spoofing
301752,T027,T014,242.23,6154,2026-08-23T12:18:55.496654+00:00,True,spoofing
381706,T027,T032,187.33,9282,2026-08-23T12:18:55.496657+00:00,True,spoofing
937897,T027,T032,254.22,8405,2026-08-23T12:18:55.496660+00:00,True,spoofing
335285,T008,T030,383.64,490,2026-08-23T12:18:55.496893+00:00,False,
431425,T031,T044,339.38,656,2026-08-23T12:18:55.496957+00:00,False,
167601,T036,T018,496.33,348,2026-08-23T12:18:55.497022+00:00,False,
898253,T029,T040,282.31,240,2026-08-23T12:18:55.497101+00:00,False,
148472,T021,T042,165.32,921,2026-08-23T12:18:55.497165+00:00,False,
498737,T026,T008,453.42,771,2026-08-23T12:18:55.497230+00:00,False,
940603,T046,T033,346.4,994,2026-08-23T12:18:55.497299+00:00,False,
165255,T004,T004,428.07,219,2026-08-23T12:18:55.497364+00:00,False,
357862,T024,T046,100.16,855,2026-08-23T12:18:55.497429+00:00,False,
561457,T016,T020,499.47,956,2026-08-23T12:18:55.497494+00:00,False,
559457,T041,T036,418.37,697,2026-08-23T12:18:55.497559+00:00,False,
225792,T041,T022,446.93,449,2026-08-23T12:18:55.497624+00:00,False,
957906,T039,T005,417.63,361,2026-08-23T12:18:55.497710+00:00,False,
965504,T048,T009,361.77,569,2026-08-23T12:18:55.497799+00:00,True,wash_trading
259543,T009,T048,361.62,500,2026-08-23T12:18:55.497807+00:00,True,wash_trading
634456,T048,T009,361.36,554,2026-08-23T12:18:55.497811+00:00,True,wash_trading
907798,T009,T048,360.97,579,2026-08-23T12:18:55.497814+00:00,True,wash_trading
867231,T048,T009,361.37,536,2026-08-23T12:18:55.497824+00:00,True,wash_trading
835789,T001,T025,295.88,363,2026-08-23T12:18:55.498166+00:00,False,
791823,T033,T007,353.5,518,2026-08-23T12:18:55.498233+00:00,False,
457985,T015,T009,249.93,344,2026-08-23T12:18:55.498300+00:00,False,
808401,T012,T004,186.1,384,2026-08-23T12:18:55.498366+00:00,False,
283432,T032,T010,195.72,713,2026-08-23T12:18:55.498431+00:00,False,
520470,T029,T013,195.76,691,2026-08-23T12:18:55.498504+00:00,False,
586782,T046,T044,290.97,562,2026-08-23T12:18:55.498604+00:00,False,
961897,T003,T040,432.17,111,2026-08-23T12:18:55.498670+00:00,False,
653621,T026,T041,349.0,28,2026-08-23T12:18:55.498736+00:00,False,
336650,T036,T001,329.81,976,2026-08-23T12:18:55.498802+00:00,False,
129604,T040,T037,498.61,451,2026-08-23T12:18:55.498875+00:00,False,
407592,T018,T001,247.67,773,2026-08-23T12:18:55.498944+00:00,False,
502073,T003,T042,448.6,6685,2026-08-23T12:18:55.499050+00:00,True,spoofing
123760,T003,T014,339.68,5936,2026-08-23T12:18:55.499059+00:00,True,spoofing
517883,T003,T003,174.7,8100,2026-08-23T12:18:55.499063+00:00,True,spoofing
761829,T003,T016,473.92,9076,2026-08-23T12:18:55.499066+00:00,True,spoofing
187376,T045,T028,412.11,453,2026-08-23T12:18:55.499335+00:00,False,
458233,T037,T039,360.05,96,2026-08-23T12:18:55.499406+00:00,False,
682464,T019,T016,372.82,379,2026-08-23T12:18:55.499471+00:00,False,
100018,T047,T020,461.25,34,2026-08-23T12:18:55.499537+00:00,False,
374319,T044,T018,423.2,485,2026-08-23T12:18:55.499603+00:00,False,
307913,T005,T039,487.38,512,2026-08-23T12:18:55.499668+00:00,False,
932426,T006,T022,238.65,98,2026-08-23T12:18:55.499733+00:00,False,
990934,T005,T015,108.24,682,2026-08-23T12:18:55.499799+00:00,False,
177346,T033,T040,452.6,867,2026-08-23T12:18:55.499864+00:00,False,
258323,T037,T045,257.07,404,2026-08-23T12:18:55.499929+00:00,False,
276039,T009,T047,329.49,65,2026-08-23T12:18:55.499994+00:00,False,
926579,T018,T010,125.86,684,2026-08-23T12:18:55.500059+00:00,False,
451055,T044,T035,143.16,50,2026-08-23T12:18:55.500129+00:00,False,
203845,T046,T006,238.32,113,2026-08-23T12:18:55.500195+00:00,False,
345915,T030,T009,178.13,879,2026-08-23T12:18:55.500277+00:00,False,
553159,T030,T002,294.52,141,2026-08-23T12:18:55.500343+00:00,False,
570015,T030,T031,388.23,880,2026-08-23T12:18:55.500410+00:00,False,
611299,T038,T008,214.63,279,2026-08-23T12:18:55.500475+00:00,False,
230079,T006,T015,493.31,5466,2026-08-23T12:18:55.500546+00:00,True,spoofing
300170,T006,T050,388.17,5023,2026-08-23T12:18:55.500553+00:00,True,spoofing
312472,T006,T012,246.89,5883,2026-08-23T12:18:55.500556+00:00,True,spoofing
650888,T006,T002,214.89,6321,2026-08-23T12:18:55.500559+00:00,True,spoofing
928909,T039,T016,312.69,939,2026-08-23T12:18:55.500801+00:00,False,
900367,T036,T007,418.77,240,2026-08-23T12:18:55.500872+00:00,False,
670588,T028,T035,220.11,967,2026-08-23T12:18:55.500936+00:00,False,
262220,T035,T017,436.17,498,2026-08-23T12:18:55.501006+00:00,False,
474090,T004,T031,492.67,922,2026-08-23T12:18:55.501087+00:00,False,
619817,T032,T019,475.92,782,2026-08-23T12:18:55.501152+00:00,False,
788447,T025,T016,390.62,266,2026-08-23T12:18:55.501219+00:00,False,
683893,T014,T033,480.0,110,2026-08-23T12:18:55.501285+00:00,False,
774505,T005,T023,249.24,276,2026-08-23T12:18:55.501355+00:00,False,
682246,T027,T005,498.97,891,2026-08-23T12:18:55.501420+00:00,False,
518937,T047,T015,467.26,513,2026-08-23T12:18:55.501485+00:00,False,
808649,T050,T028,333.94,450,2026-08-23T12:18:55.501549+00:00,False,
756801,T010,T023,227.46,774,2026-08-23T12:18:55.501614+00:00,False,
639461,T002,T023,322.82,832,2026-08-23T12:18:55.501678+00:00,False,
415579,T011,T026,372.28,584,2026-08-23T12:18:55.501745+00:00,True,wash_trading
837460,T026,T011,373.03,583,2026-08-23T12:18:55.501751+00:00,True,wash_trading
556804,T011,T026,372.14,533,2026-08-23T12:18:55.501754+00:00,True,wash_trading
771451,T026,T011,373.01,461,2026-08-23T12:18:55.501756+00:00,True,wash_trading
759394,T011,T026,372.59,500,2026-08-23T12:18:55.501758+00:00,True,wash_trading
743333,T049,T007,377.62,479,2026-08-23T12:18:55.502045+00:00,False,
148472,T005,T035,194.61,6,2026-08-23T12:18:55.502110+00:00,False,
251761,T029,T042,264.33,601,2026-08-23T12:18:55.502180+00:00,False,
840167,T023,T013,371.69,654,2026-08-23T12:18:55.502244+00:00,False,
350752,T033,T009,119.28,998,2026-08-23T12:18:55.502313+00:00,False,
143135,T018,T039,384.39,817,2026-08-23T12:18:55.502377+00:00,False,
111380,T045,T046,276.42,333,2026-08-23T12:18:55.502441+00:00,False,
762106,T038,T019,341.85,440,2026-08-23T12:18:55.502505+00:00,False,
508291,T042,T020,238.51,692,2026-08-23T12:18:55.502569+00:00,False,
302234,T050,T026,145.06,85,2026-08-23T12:18:55.502633+00:00,False,
786275,T047,T015,211.91,763,2026-08-23T12:18:55.502701+00:00,False,
181871,T036,T006,243.75,893,2026-08-23T12:18:55.502765+00:00,False,
897036,T045,T044,496.01,1000,2026-08-23T12:18:55.502833+00:00,False,
331677,T034,T024,472.09,576,2026-08-23T12:18:55.502897+00:00,False,
585491,T044,T019,218.62,720,2026-08-23T12:18:55.502961+00:00,False,
894100,T044,T024,434.18,8552,2026-08-23T12:18:55.503026+00:00,True,spoofing
395588,T044,T011,358.95,8370,2026-08-23T12:18:55.503032+00:00,True,spoofing
263555,T044,T036,116.9,9488,2026-08-23T12:18:55.503035+00:00,True,spoofing
815863,T044,T001,402.22,6458,2026-08-23T12:18:55.503038+00:00,True,spoofing
177801,T029,T017,107.62,836,2026-08-23T12:18:55.505489+00:00,False,
580734,T027,T035,374.96,703,2026-08-23T12:18:55.505566+00:00,False,
358548,T003,T024,363.6,416,2026-08-23T12:18:55.505771+00:00,False,
881644,T017,T023,231.19,643,2026-08-23T12:18:55.505845+00:00,False,
794378,T048,T019,281.9,630,2026-08-23T12:18:55.505910+00:00,False,
285949,T037,T015,321.62,389,2026-08-23T12:18:55.505974+00:00,False,
437385,T038,T037,393.12,513,2026-08-23T12:18:55.506042+00:00,True,wash_trading
517024,T037,T038,393.54,451,2026-08-23T12:18:55.506048+00:00,True,wash_trading
206075,T038,T037,393.6,461,2026-08-23T12:18:55.506050+00:00,True,wash_trading
489535,T037,T038,393.77,437,2026-08-23T12:18:55.506053+00:00,True,wash_trading
626934,T038,T037,393.28,522,2026-08-23T12:18:55.506055+00:00,True,wash_trading
522286,T012,T009,282.43,51,2026-08-23T12:18:55.506337+00:00,False,
796663,T017,T038,130.92,676,2026-08-23T12:18:55.506435+00:00,False,
298816,T022,T048,476.06,596,2026-08-23T12:18:55.506501+00:00,False,
578945,T045,T018,123.5,906,2026-08-23T12:18:55.506565+00:00,False,
600011,T014,T021,177.12,420,2026-08-23T12:18:55.506630+00:00,True,wash_trading
198846,T021,T014,176.53,422,2026-08-23T12:18:55.506636+00:00,True,wash_trading
213183,T014,T021,176.71,490,2026-08-23T12:18:55.506639+00:00,True,wash_trading
268687,T021,T014,176.69,557,2026-08-23T12:18:55.506642+00:00,True,wash_trading
246310,T014,T021,177.01,462,2026-08-23T12:18:55.506644+00:00,True,wash_trading
964411,T026,T026,292.12,590,2026-08-23T12:18:55.506940+00:00,True,wash_trading
568653,T026,T026,292.01,572,2026-08-23T12:18:55.506946+00:00,True,wash_trading
365378,T026,T026,292.21,551,2026-08-23T12:18:55.506949+00:00,True,wash_trading
141810,T026,T026,291.99,520,2026-08-23T12:18:55.506952+00:00,True,wash_trading
556894,T026,T026,292.78,525,2026-08-23T12:18:55.506954+00:00,True,wash_trading
344259,T005,T022,376.82,821,2026-08-23T12:18:55.507233+00:00,False,
936020,T045,T010,412.1,155,2026-08-23T12:18:55.507298+00:00,False,
392096,T041,T032,199.74,698,2026-08-23T12:18:55.507362+00:00,False,
637081,T025,T017,289.18,272,2026-08-23T12:18:55.507426+00:00,False,
340084,T028,T043,248.5,521,2026-08-23T12:18:55.507490+00:00,False,
503684,T041,T017,449.5,403,2026-08-23T12:18:55.507557+00:00,True,wash_trading
824851,T017,T041,449.45,504,2026-08-23T12:18:55.507562+00:00,True,wash_trading
748549,T041,T017,449.04,436,2026-08-23T12:18:55.507565+00:00,True,wash_trading
301943,T017,T041,449.88,507,2026-08-23T12:18:55.507568+00:00,True,wash_trading
463864,T041,T017,449.49,423,2026-08-23T12:18:55.507570+00:00,True,wash_trading
649106,T032,T029,361.57,682,2026-08-23T12:18:55.507849+00:00,False,
989396,T049,T021,460.72,484,2026-08-23T12:18:55.507915+00:00,False,
827026,T032,T008,444.58,779,2026-08-23T12:18:55.507979+00:00,False,
204332,T007,T039,415.92,905,2026-08-23T12:18:55.508044+00:00,False,
335641,T045,T038,226.22,264,2026-08-23T12:18:55.508108+00:00,False,
853457,T024,T021,264.35,343,2026-08-23T12:18:55.508173+00:00,False,
995801,T009,T024,263.91,604,2026-08-23T12:18:55.508237+00:00,False,
475957,T006,T034,338.35,520,2026-08-23T12:18:55.508343+00:00,False,
879822,T021,T047,242.57,171,2026-08-23T12:18:55.508407+00:00,False,
613279,T040,T009,137.25,813,2026-08-23T12:18:55.508471+00:00,False,
443483,T020,T023,397.37,546,2026-08-23T12:18:55.508535+00:00,False,
994473,T025,T016,406.94,987,2026-08-23T12:18:55.508599+00:00,False,
423848,T003,T048,157.22,362,2026-08-23T12:18:55.508662+00:00,False,
808708,T047,T027,480.83,8421,2026-08-23T12:18:55.508740+00:00,True,spoofing
902010,T047,T048,402.25,5233,2026-08-23T12:18:55.508747+00:00,True,spoofing
440272,T047,T011,222.02,6926,2026-08-23T12:18:55.508750+00:00,True,spoofing
501789,T047,T036,120.55,5023,2026-08-23T12:18:55.508753+00:00,True,spoofing
417268,T031,T047,428.28,533,2026-08-23T12:18:55.508990+00:00,True,wash_trading
989759,T047,T031,429.05,546,2026-08-23T12:18:55.508995+00:00,True,wash_trading
844573,T031,T047,428.53,429,2026-08-23T12:18:55.508998+00:00,True,wash_trading
848647,T047,T031,428.1,512,2026-08-23T12:18:55.509000+00:00,True,wash_trading
107447,T031,T047,428.46,405,2026-08-23T12:18:55.509003+00:00,True,wash_trading
267787,T006,T048,329.22,719,2026-08-23T12:18:55.509280+00:00,False,
715865,T050,T016,455.35,940,2026-08-23T12:18:55.509343+00:00,False,
457141,T048,T021,159.04,940,2026-08-23T12:18:55.509407+00:00,False,
726557,T014,T014,283.64,544,2026-08-23T12:18:55.509471+00:00,False,
975247,T015,T047,143.97,139,2026-08-23T12:18:55.509534+00:00,False,
219515,T014,T019,470.14,771,2026-08-23T12:18:55.509598+00:00,False,
650758,T024,T040,286.9,484,2026-08-23T12:18:55.509660+00:00,False,
324961,T024,T023,142.05,408,2026-08-23T12:18:55.509724+00:00,False,
730603,T043,T030,181.81,4,2026-08-23T12:18:55.509765+00:00,False,
421563,T003,T043,130.81,504,2026-08-23T12:18:55.509832+00:00,True,wash_trading
375017,T043,T003,130.49,503,2026-08-23T12:18:55.509837+00:00,True,wash_trading
594849,T003,T043,130.29,600,2026-08-23T12:18:55.509840+00:00,True,wash_trading
406369,T043,T003,130.4,443,2026-08-23T12:18:55.509843+00:00,True,wash_trading
646643,T003,T043,130.13,452,2026-08-23T12:18:55.509845+00:00,True,wash_trading
965507,T038,T046,280.83,445,2026-08-23T12:18:55.510120+00:00,False,
863952,T008,T016,252.86,297,2026-08-23T12:18:55.510195+00:00,False,
911394,T011,T005,209.86,224,2026-08-23T12:18:55.510259+00:00,False,
166219,T016,T015,194.76,910,2026-08-23T12:18:55.510322+00:00,False,
706095,T015,T013,237.08,406,2026-08-23T12:18:55.510398+00:00,False,
639589,T044,T040,483.45,138,2026-08-23T12:18:55.510462+00:00,False,
638201,T034,T030,426.34,522,2026-08-23T12:18:55.510535+00:00,False,
376076,T018,T013,484.3,561,2026-08-23T12:18:55.510598+00:00,False,
629746,T035,T033,412.86,615,2026-08-23T12:18:55.510661+00:00,False,
397946,T048,T042,421.39,650,2026-08-23T12:18:55.510735+00:00,False,
726750,T046,T041,157.35,924,2026-08-23T12:18:55.510800+00:00,False,
356682,T003,T026,339.68,851,2026-08-23T12:18:55.510863+00:00,False,
542671,T042,T011,432.25,146,2026-08-23T12:18:55.510927+00:00,False,
542990,T003,T040,129.85,470,2026-08-23T12:18:55.510999+00:00,True,wash_trading
309834,T040,T003,130.42,512,2026-08-23T12:18:55.511004+00:00,True,wash_trading
949626,T003,T040,130.25,490,2026-08-23T12:18:55.511007+00:00,True,wash_trading
895875,T040,T003,130.84,580,2026-08-23T12:18:55.511009+00:00,True,wash_trading
968984,T003,T040,130.2,498,2026-08-23T12:18:55.511011+00:00,True,wash_trading
679435,T038,T032,481.62,7842,2026-08-23T12:18:55.511291+00:00,True,spoofing
640344,T038,T045,266.12,8772,2026-08-23T12:18:55.511297+00:00,True,spoofing
932885,T038,T009,216.46,9316,2026-08-23T12:18:55.511300+00:00,True,spoofing
855406,T038,T025,321.15,8213,2026-08-23T12:18:55.511303+00:00,True,spoofing
161778,T017,T003,171.48,484,2026-08-23T12:18:55.511554+00:00,False,
519871,T043,T049,149.33,648,2026-08-23T12:18:55.511618+00:00,False,
535342,T015,T016,127.38,87,2026-08-23T12:18:55.511688+00:00,False,
647243,T016,T035,263.65,60,2026-08-23T12:18:55.511752+00:00,False,
473274,T012,T022,209.63,871,2026-08-23T12:18:55.511817+00:00,False,
996192,T034,T017,367.35,296,2026-08-23T12:18:55.511881+00:00,False,
391728,T006,T043,113.65,457,2026-08-23T12:18:55.511944+00:00,False,
934313,T013,T001,371.79,221,2026-08-23T12:18:55.512008+00:00,False,
190264,T010,T009,437.4,978,2026-08-23T12:18:55.512079+00:00,False,
368518,T009,T048,432.03,648,2026-08-23T12:18:55.512143+00:00,False,
839389,T018,T030,307.51,461,2026-08-23T12:18:55.512206+00:00,False,
482205,T028,T016,180.5,913,2026-08-23T12:18:55.512293+00:00,False,
591426,T004,T003,282.94,549,2026-08-23T12:18:55.512357+00:00,False,
132204,T042,T036,354.85,449,2026-08-23T12:18:55.512423+00:00,True,wash_trading
185917,T036,T042,354.25,482,2026-08-23T12:18:55.512428+00:00,True,wash_trading
286766,T042,T036,354.3,414,2026-08-23T12:18:55.512431+00:00,True,wash_trading
462400,T036,T042,354.87,451,2026-08-23T12:18:55.512433+00:00,True,wash_trading
363284,T042,T036,354.77,426,2026-08-23T12:18:55.512436+00:00,True,wash_trading
941338,T030,T017,334.02,592,2026-08-23T12:18:55.512719+00:00,True,wash_trading
324299,T017,T030,333.7,502,2026-08-23T12:18:55.512739+00:00,True,wash_trading
469801,T030,T017,334.05,437,2026-08-23T12:18:55.512746+00:00,True,wash_trading
483254,T017,T030,333.9,529,2026-08-23T12:18:55.512749+00:00,True,wash_trading
787430,T030,T017,334.1,582,2026-08-23T12:18:55.512751+00:00,True,wash_trading
537459,T034,T023,202.11,6354,2026-08-23T12:18:55.513086+00:00,True,spoofing
420527,T034,T008,369.34,6654,2026-08-23T12:18:55.513092+00:00,True,spoofing
888057,T034,T011,319.17,7082,2026-08-23T12:18:55.513095+00:00,True,spoofing
633553,T034,T008,229.52,9658,2026-08-23T12:18:55.513097+00:00,True,spoofing
797182,T021,T014,161.64,9082,2026-08-23T12:18:55.513327+00:00,True,spoofing
849359,T021,T036,128.51,8123,2026-08-23T12:18:55.513333+00:00,True,spoofing
199784,T021,T019,347.5,6842,2026-08-23T12:18:55.513336+00:00,True,spoofing
627011,T021,T005,417.42,5074,2026-08-23T12:18:55.513339+00:00,True,spoofing
806209,T030,T011,227.92,328,2026-08-23T12:18:55.513570+00:00,False,
436320,T019,T034,227.97,979,2026-08-23T12:18:55.513634+00:00,False,
807669,T001,T018,411.14,604,2026-08-23T12:18:55.513697+00:00,False,
288813,T026,T016,292.2,217,2026-08-23T12:18:55.513760+00:00,False,
713630,T029,T050,428.84,659,2026-08-23T12:18:55.513824+00:00,False,
587828,T001,T024,411.52,7398,2026-08-23T12:18:55.513889+00:00,True,spoofing
498138,T001,T019,162.18,7305,2026-08-23T12:18:55.513895+00:00,True,spoofing
437235,T001,T039,363.14,7494,2026-08-23T12:18:55.513898+00:00,True,spoofing
304387,T001,T003,324.63,7678,2026-08-23T12:18:55.513900+00:00,True,spoofing
846750,T007,T008,273.67,829,2026-08-23T12:18:55.514129+00:00,False,
648168,T006,T002,475.48,616,2026-08-23T12:18:55.514208+00:00,False,
919045,T006,T034,258.16,912,2026-08-23T12:18:55.514272+00:00,False,
242642,T021,T035,183.68,449,2026-08-23T12:18:55.514337+00:00,True,wash_trading
174570,T035,T021,183.11,581,2026-08-23T12:18:55.514343+00:00,True,wash_trading
102813,T021,T035,183.23,420,2026-08-23T12:18:55.514345+00:00,True,wash_trading
400817,T035,T021,183.11,479,2026-08-23T12:18:55.514348+00:00,True,wash_trading
938593,T021,T035,183.21,414,2026-08-23T12:18:55.514350+00:00,True,wash_trading
393817,T024,T010,238.01,560,2026-08-23T12:18:55.514640+00:00,True,wash_trading
626984,T010,T024,237.99,474,2026-08-23T12:18:55.514646+00:00,True,wash_trading
806154,T024,T010,237.82,588,2026-08-23T12:18:55.514648+00:00,True,wash_trading
629814,T010,T024,237.81,490,2026-08-23T12:18:55.514651+00:00,True,wash_trading
927906,T024,T010,237.66,419,2026-08-23T12:18:55.514653+00:00,True,wash_trading
953184,T013,T024,485.87,723,2026-08-23T12:18:55.514944+00:00,False,
489781,T048,T013,275.31,616,2026-08-23T12:18:55.515009+00:00,False,
602697,T015,T037,309.23,640,2026-08-23T12:18:55.515073+00:00,False,
245409,T041,T021,223.52,215,2026-08-23T12:18:55.515141+00:00,False,
731030,T005,T050,485.14,72,2026-08-23T12:18:55.515205+00:00,False,
560276,T021,T036,162.11,850,2026-08-23T12:18:55.515269+00:00,False,
874474,T025,T014,140.91,155,2026-08-23T12:18:55.515332+00:00,False,
737275,T039,T005,157.68,296,2026-08-23T12:18:55.515401+00:00,False,
521427,T010,T016,382.78,723,2026-08-23T12:18:55.515465+00:00,False,
965005,T009,T029,213.81,668,2026-08-23T12:18:55.515528+00:00,False,
536357,T010,T033,432.96,7319,2026-08-23T12:18:55.515593+00:00,True,spoofing
609426,T010,T002,450.37,6082,2026-08-23T12:18:55.515600+00:00,True,spoofing
402493,T010,T032,189.52,6760,2026-08-23T12:18:55.515603+00:00,True,spoofing
128751,T010,T016,491.54,5527,2026-08-23T12:18:55.515606+00:00,True,spoofing
194134,T005,T034,446.91,957,2026-08-23T12:18:55.515846+00:00,False,
791928,T029,T036,208.45,131,2026-08-23T12:18:55.515912+00:00,False,
114281,T039,T001,271.91,769,2026-08-23T12:18:55.515976+00:00,False,
309073,T048,T027,430.18,969,2026-08-23T12:18:55.516041+00:00,False,
292256,T005,T010,395.58,714,2026-08-23T12:18:55.516105+00:00,False,
346248,T028,T023,148.5,731,2026-08-23T12:18:55.516169+00:00,False,
404567,T006,T019,380.31,602,2026-08-23T12:18:55.516234+00:00,False,
999433,T037,T002,265.48,61,2026-08-23T12:18:55.516332+00:00,False,
648096,T010,T049,468.17,622,2026-08-23T12:18:55.516396+00:00,False,
458967,T027,T003,143.6,659,2026-08-23T12:18:55.516462+00:00,False,
938616,T022,T005,356.47,236,2026-08-23T12:18:55.516532+00:00,False,
598629,T013,T020,138.36,533,2026-08-23T12:18:55.516604+00:00,False,
399137,T003,T035,434.63,348,2026-08-23T12:18:55.516669+00:00,False,
958195,T034,T020,432.64,828,2026-08-23T12:18:55.516733+00:00,False,
625916,T018,T046,346.14,588,2026-08-23T12:18:55.516861+00:00,True,wash_trading
449502,T046,T018,346.91,492,2026-08-23T12:18:55.516867+00:00,True,wash_trading
743039,T018,T046,346.75,528,2026-08-23T12:18:55.516870+00:00,True,wash_trading
616789,T046,T018,346.5,519,2026-08-23T12:18:55.516872+00:00,True,wash_trading
854134,T018,T046,346.34,535,2026-08-23T12:18:55.516874+00:00,True,wash_trading
267522,T045,T008,379.81,493,2026-08-23T12:18:55.517161+00:00,False,
342997,T025,T029,265.2,552,2026-08-23T12:18:55.517226+00:00,False,
203202,T037,T019,472.91,226,2026-08-23T12:18:55.517291+00:00,False,
837339,T022,T034,279.93,27,2026-08-23T12:18:55.517362+00:00,False,
423687,T011,T050,130.26,861,2026-08-23T12:18:55.517427+00:00,False,
242420,T028,T048,252.32,416,2026-08-23T12:18:55.517492+00:00,False,
245484,T006,T027,286.05,124,2026-08-23T12:18:55.517558+00:00,False,
207148,T005,T048,245.88,488,2026-08-23T12:18:55.517625+00:00,True,wash_trading
495767,T048,T005,246.67,488,2026-08-23T12:18:55.517631+00:00,True,wash_trading
918578,T005,T048,246.63,593,2026-08-23T12:18:55.517634+00:00,True,wash_trading
651965,T048,T005,246.68,437,2026-08-23T12:18:55.517636+00:00,True,wash_trading
599999,T005,T048,246.64,496,2026-08-23T12:18:55.517638+00:00,True,wash_trading
115534,T029,T047,217.83,2,2026-08-23T12:18:55.517929+00:00,False,
225239,T022,T027,209.43,538,2026-08-23T12:18:55.518005+00:00,True,wash_trading
737223,T027,T022,209.55,477,2026-08-23T12:18:55.518011+00:00,True,wash_trading
246949,T022,T027,209.94,422,2026-08-23T12:18:55.518014+00:00,True,wash_trading
935346,T027,T022,209.21,471,2026-08-23T12:18:55.518016+00:00,True,wash_trading
228735,T022,T027,209.39,478,2026-08-23T12:18:55.518018+00:00,True,wash_trading
126669,T047,T011,225.58,785,2026-08-23T12:18:55.518305+00:00,False,
458392,T047,T017,404.96,799,2026-08-23T12:18:55.518369+00:00,False,
929765,T021,T013,211.73,90,2026-08-23T12:18:55.518434+00:00,False,
176447,T038,T011,347.2,235,2026-08-23T12:18:55.518497+00:00,False,
529890,T031,T007,128.1,177,2026-08-23T12:18:55.518562+00:00,False,
737496,T001,T032,126.55,745,2026-08-23T12:18:55.518626+00:00,False,
786502,T009,T038,156.01,66,2026-08-23T12:18:55.518690+00:00,False,
133879,T041,T008,487.66,972,2026-08-23T12:18:55.518880+00:00,False,
476897,T049,T009,365.09,505,2026-08-23T12:18:55.518977+00:00,True,wash_trading
560712,T009,T049,364.51,493,2026-08-23T12:18:55.518983+00:00,True,wash_trading
560705,T049,T009,364.61,473,2026-08-23T12:18:55.518987+00:00,True,wash_trading
860993,T009,T049,364.35,589,2026-08-23T12:18:55.518989+00:00,True,wash_trading
721758,T049,T009,364.48,595,2026-08-23T12:18:55.518991+00:00,True,wash_trading
557001,T021,T038,342.29,520,2026-08-23T12:18:55.519281+00:00,True,wash_trading
997915,T038,T021,342.95,566,2026-08-23T12:18:55.519287+00:00,True,wash_trading
